Act_TV;Act_Cooking;Act_Laundry;Act_WashDress;Act_Iron;Act_HouseClean
0.50000;0.25000;0.00000;0.75000;0.00000;0.75000
0.66667;0.33333;0.00000;0.66667;0.00000;0.66667
0.75000;0.25000;0.00000;0.50000;0.00000;1.00000
0.50000;0.25000;0.00000;0.75000;0.00000;1.00000
0.50000;0.25000;0.25000;0.25000;0.00000;0.50000
0.50000;0.00000;0.00000;0.50000;0.00000;0.75000
0.50000;0.00000;0.25000;0.50000;0.00000;0.75000
0.50000;0.00000;0.00000;0.25000;0.00000;0.75000
0.75000;0.00000;0.00000;0.50000;0.00000;0.50000
0.33333;0.00000;0.00000;0.33333;0.00000;0.66667
0.66667;0.00000;0.00000;0.00000;0.00000;0.66667
0.66667;0.00000;0.33333;0.33333;0.00000;0.66667
0.66667;0.00000;0.33333;0.33333;0.00000;1.00000
0.75000;0.00000;0.00000;0.25000;0.00000;0.75000
0.75000;0.00000;0.00000;0.00000;0.00000;0.75000
0.75000;0.25000;0.00000;0.00000;0.00000;0.75000
0.75000;0.50000;0.00000;0.00000;0.00000;0.25000
0.50000;0.50000;0.00000;0.00000;0.00000;0.50000
0.50000;0.50000;0.00000;0.00000;0.00000;0.50000
0.50000;0.50000;0.00000;0.00000;0.00000;0.50000
1.00000;0.00000;0.00000;0.00000;0.00000;0.50000
1.00000;0.00000;0.00000;0.00000;0.00000;0.50000
0.50000;0.50000;0.00000;0.50000;0.00000;0.00000
1.00000;0.00000;0.00000;0.50000;0.00000;0.00000
1.00000;0.00000;0.00000;0.50000;0.00000;0.00000
0.75000;0.75000;0.00000;0.50000;0.00000;0.25000
0.66667;0.66667;0.00000;0.33333;0.00000;0.33333
0.50000;0.25000;0.00000;0.25000;0.25000;0.25000
1.00000;1.00000;0.00000;0.00000;0.00000;0.00000
1.00000;0.50000;0.50000;0.00000;0.00000;0.00000
0.00000;0.50000;0.00000;0.50000;0.00000;0.50000
0.33333;0.33333;0.00000;0.33333;0.00000;0.00000
0.00000;1.00000;0.00000;0.00000;0.00000;0.00000
0.50000;0.50000;0.00000;0.25000;0.00000;0.00000
0.60000;0.40000;0.00000;0.00000;0.00000;0.00000
0.57143;0.28571;0.14286;0.00000;0.00000;0.00000
0.87500;0.00000;0.00000;0.25000;0.00000;0.12500
0.69231;0.46154;0.00000;0.07692;0.00000;0.00000
0.72222;0.44444;0.00000;0.16667;0.05556;0.11111
0.58824;0.41176;0.00000;0.17647;0.05882;0.11765
0.64706;0.29412;0.00000;0.17647;0.05882;0.11765
0.63158;0.42105;0.00000;0.10526;0.00000;0.10526
0.69565;0.34783;0.00000;0.00000;0.00000;0.08696
0.77273;0.31818;0.00000;0.18182;0.04545;0.13636
0.65217;0.47826;0.00000;0.26087;0.00000;0.04348
0.68182;0.40909;0.00000;0.27273;0.00000;0.18182
0.56522;0.30435;0.04348;0.26087;0.00000;0.08696
0.59091;0.31818;0.00000;0.09091;0.04545;0.04545
0.72000;0.48000;0.00000;0.16000;0.04000;0.12000
0.56000;0.48000;0.00000;0.16000;0.00000;0.24000
0.71429;0.50000;0.00000;0.10714;0.00000;0.17857
0.73913;0.43478;0.00000;0.04348;0.00000;0.17391
0.68182;0.27273;0.00000;0.36364;0.00000;0.09091
0.72727;0.27273;0.00000;0.09091;0.00000;0.00000
0.89474;0.31579;0.00000;0.15789;0.00000;0.05263
0.88889;0.27778;0.00000;0.05556;0.00000;0.00000
0.84211;0.26316;0.00000;0.10526;0.00000;0.00000
0.84211;0.21053;0.00000;0.05263;0.00000;0.00000
0.76190;0.33333;0.00000;0.14286;0.00000;0.04762
0.73913;0.34783;0.00000;0.13043;0.00000;0.04348
0.83333;0.29167;0.00000;0.29167;0.04167;0.04167
0.85185;0.11111;0.03704;0.25926;0.03704;0.07407
0.89655;0.06897;0.00000;0.44828;0.03448;0.06897
0.95238;0.19048;0.00000;0.28571;0.00000;0.00000
0.95000;0.10000;0.00000;0.50000;0.05000;0.00000
0.88889;0.11111;0.00000;0.33333;0.11111;0.00000
0.88235;0.05882;0.00000;0.41176;0.17647;0.00000
0.82353;0.17647;0.00000;0.23529;0.17647;0.00000
0.91667;0.08333;0.00000;0.16667;0.08333;0.00000
0.90909;0.09091;0.00000;0.36364;0.00000;0.09091
0.75000;0.16667;0.00000;0.33333;0.08333;0.16667
0.81818;0.09091;0.00000;0.27273;0.09091;0.18182
1.00000;0.11111;0.00000;0.22222;0.00000;0.22222
1.00000;0.00000;0.00000;0.25000;0.00000;0.00000
1.00000;0.16667;0.00000;0.33333;0.00000;0.00000
0.83333;0.00000;0.00000;0.33333;0.00000;0.16667
1.00000;0.00000;0.00000;0.00000;0.00000;0.25000
1.00000;0.00000;0.00000;0.00000;0.00000;0.25000
1.00000;0.00000;0.00000;0.33333;0.00000;0.33333
1.00000;0.33333;0.00000;0.00000;0.00000;0.33333
1.00000;0.33333;0.00000;0.33333;0.00000;0.00000
1.00000;0.33333;0.00000;0.00000;0.00000;0.00000
